,id,created_at,updated_at,status,delay_duration,source_type,card_details_status,card_card_brand,card_last_4,card_fingerprint,card_card_type,card_prepaid_type,card_bin,card_details_entry_method,card_details_cvv_status,card_details_avs_status,card_details_statement_description,card_payment_timeline_authorized_at,card_payment_timeline_captured_at,location_id,order_id,risk_evaluation_created_at,risk_evaluation_risk_level,effective_at,type,total_money_currency,approved_money_currency,receipt_number,receipt_url,delay_action,delayed_until,application_details_square_product,application_details_application_id,version_token
25,rdeH7tUTQKWozLqrXJ7SpFOZQCBZY,2024-05-11T19:14:34.414Z,2024-05-11T19:14:35.772Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:34.538Z,2024-05-11T19:14:34.686Z,LT9QVCXSARE9G,RSy1wGNC5mluZ81WktV9fxna8c4F,2024-05-11T19:14:34.538Z,NORMAL,2024-05-11T21:14:35.000Z,INITIAL,USD,USD,rdeH,https://squareupsandbox.com/receipt/preview/rdeH7tUTQKWozLqrXJ7SpFOZQCBZY,CANCEL,2024-05-18T19:14:34.414Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,Mev0aalmuN5BAJsyJDPDlkvXWOnAOuEnaeuQd7EOyE65o
26,v7MFS1AqHLrAjKP5ytcQsNN873EZY,2024-05-11T19:14:33.619Z,2024-05-11T19:14:34.908Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:33.742Z,2024-05-11T19:14:33.887Z,LT9QVCXSARE9G,xeeOVimKdsTxQehvZDuwtd1Dcg4F,2024-05-11T19:14:33.742Z,NORMAL,2024-05-11T21:14:34.000Z,INITIAL,USD,USD,v7MF,https://squareupsandbox.com/receipt/preview/v7MFS1AqHLrAjKP5ytcQsNN873EZY,CANCEL,2024-05-18T19:14:33.619Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,698YwXQJ92wUtBFLJu9r0TGu5M1h4h3rkDnJf7YpIKP6o
27,dEzcOby0yW1cdmECR3LKmPTRgNQZY,2024-05-11T19:14:32.824Z,2024-05-11T19:14:35.072Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:32.946Z,2024-05-11T19:14:33.098Z,LT9QVCXSARE9G,FgO4rZJ4K768T7whIDTSorr8nh4F,2024-05-11T19:14:32.946Z,NORMAL,2024-05-11T21:14:35.000Z,INITIAL,USD,USD,dEzc,https://squareupsandbox.com/receipt/preview/dEzcOby0yW1cdmECR3LKmPTRgNQZY,CANCEL,2024-05-18T19:14:32.824Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,7FP2zcYekOSDdHj2DT9wNPTGtUOxz2955Ot1ZBDmZbz6o
28,LR8PkTqgmN0CwADEr1Sq2gs7zAcZY,2024-05-11T19:14:31.992Z,2024-05-11T19:14:33.642Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:32.114Z,2024-05-11T19:14:32.267Z,LT9QVCXSARE9G,njbmtTPOSIfo5yVzPs9NRJ3Cgd4F,2024-05-11T19:14:32.114Z,NORMAL,2024-05-11T21:14:33.000Z,INITIAL,USD,USD,LR8P,https://squareupsandbox.com/receipt/preview/LR8PkTqgmN0CwADEr1Sq2gs7zAcZY,CANCEL,2024-05-18T19:14:31.992Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,mIpqCRHitdwxnHRuEAd8wgHqf93DEo4ACh5ZgWoEmkc6o
29,PrqmNQFcOXRTmJ0XHGe3d3FNeORZY,2024-05-11T19:14:31.183Z,2024-05-11T19:14:32.759Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:31.305Z,2024-05-11T19:14:31.450Z,LT9QVCXSARE9G,f5Y4oQIwprfXeIvTybBaYPA8Qf4F,2024-05-11T19:14:31.305Z,NORMAL,2024-05-11T21:14:32.000Z,INITIAL,USD,USD,Prqm,https://squareupsandbox.com/receipt/preview/PrqmNQFcOXRTmJ0XHGe3d3FNeORZY,CANCEL,2024-05-18T19:14:31.183Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,t5yHUYmU5WHc0JC199mp4bFSClCb6eHO9nhgZz1dHQW6o
30,Pf6XAaEpc0cmref7fPQOYB3o4U8YY,2024-05-11T19:14:30.391Z,2024-05-11T19:14:31.718Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:30.515Z,2024-05-11T19:14:30.666Z,LT9QVCXSARE9G,hYlHs0uWJfcEfBA8TNSeSQW0Wi4F,2024-05-11T19:14:30.515Z,NORMAL,2024-05-11T21:14:31.000Z,INITIAL,USD,USD,Pf6X,https://squareupsandbox.com/receipt/preview/Pf6XAaEpc0cmref7fPQOYB3o4U8YY,CANCEL,2024-05-18T19:14:30.391Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,vaCyqL6YMoYWHZhHFR79dAdF0Jwtjf17tEBKlHnfdiq6o
31,PxNOLx7wM9yfsXLpTEHVscs1JMEZY,2024-05-11T19:14:29.579Z,2024-05-11T19:14:30.580Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:29.702Z,2024-05-11T19:14:29.855Z,LT9QVCXSARE9G,35YvaAwDgooabIL8HYwc7ksere4F,2024-05-11T19:14:29.702Z,NORMAL,2024-05-11T21:14:30.000Z,INITIAL,USD,USD,PxNO,https://squareupsandbox.com/receipt/preview/PxNOLx7wM9yfsXLpTEHVscs1JMEZY,CANCEL,2024-05-18T19:14:29.579Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,LHCflKHdqHexmACURkhBNZdZMijo9NlqdGUjwwE3P8d6o
32,NuKxTSFgDjIfVY5Q8gTLSCwYtdJZY,2024-05-11T19:14:28.756Z,2024-05-11T19:14:30.814Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:28.877Z,2024-05-11T19:14:29.025Z,LT9QVCXSARE9G,9aDNG0qhqhABmPKiVaZLLLfBYe4F,2024-05-11T19:14:28.877Z,NORMAL,2024-05-11T21:14:30.000Z,INITIAL,USD,USD,NuKx,https://squareupsandbox.com/receipt/preview/NuKxTSFgDjIfVY5Q8gTLSCwYtdJZY,CANCEL,2024-05-18T19:14:28.756Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,HqlhJNQWQE4EhxjYu801lT91EWIuO8ei6AKv7DLYGIL6o
33,lCQ8ix0a12r8EOFY3tnr6jsY097YY,2024-05-11T19:14:27.914Z,2024-05-11T19:14:29.813Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:28.034Z,2024-05-11T19:14:28.182Z,LT9QVCXSARE9G,DxJtllz68Ch62CPdzsyaKe9the4F,2024-05-11T19:14:28.034Z,NORMAL,2024-05-11T21:14:29.000Z,INITIAL,USD,USD,lCQ8,https://squareupsandbox.com/receipt/preview/lCQ8ix0a12r8EOFY3tnr6jsY097YY,CANCEL,2024-05-18T19:14:27.914Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,IyeUrok6oTxA8MzTK4dT681vBHOiop561pFpIIlbmrd6o
34,ty0dFg0lInuRSwZzB9Uh62WFjWfZY,2024-05-11T19:14:27.107Z,2024-05-11T19:14:28.778Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:27.231Z,2024-05-11T19:14:27.380Z,LT9QVCXSARE9G,HzvctuJBm04uiprAblcCoNAlsZ4F,2024-05-11T19:14:27.231Z,NORMAL,2024-05-11T21:14:28.000Z,INITIAL,USD,USD,ty0d,https://squareupsandbox.com/receipt/preview/ty0dFg0lInuRSwZzB9Uh62WFjWfZY,CANCEL,2024-05-18T19:14:27.107Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,lvwIJrySJFzrn5TnqQQ7OPDLDrjLztAzjmKOLtXcFXq6o
35,THj8JeXSvxg6Uw4yQqv0nVQhc9RZY,2024-05-11T19:14:26.283Z,2024-05-11T19:14:27.739Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:26.408Z,2024-05-11T19:14:26.569Z,LT9QVCXSARE9G,Lx12mLyZlYvHwuQjXKPBq7yymb4F,2024-05-11T19:14:26.408Z,NORMAL,2024-05-11T21:14:27.000Z,INITIAL,USD,USD,THj8,https://squareupsandbox.com/receipt/preview/THj8JeXSvxg6Uw4yQqv0nVQhc9RZY,CANCEL,2024-05-18T19:14:26.283Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,K5KqbaoVhtYgntmW6bqJFId1XdJMO851QoAAyXRnZgh6o
36,1s75yz1eppaR84lOcIQjHuO52gJZY,2024-05-11T19:14:25.501Z,2024-05-11T19:14:26.621Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:25.620Z,2024-05-11T19:14:25.773Z,LT9QVCXSARE9G,TZL8gJNNni5f6CuSiPSTPpgxda4F,2024-05-11T19:14:25.620Z,NORMAL,2024-05-11T21:14:26.000Z,INITIAL,USD,USD,1s75,https://squareupsandbox.com/receipt/preview/1s75yz1eppaR84lOcIQjHuO52gJZY,CANCEL,2024-05-18T19:14:25.501Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,6GSnR0nDcdc2HUxTu43qwxOT8xBzYeWT73o96TYi5ag6o
37,Hzy1iLzWpA6Id7Gy35sziOPazGKZY,2024-05-11T19:14:24.710Z,2024-05-11T19:14:25.831Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:24.833Z,2024-05-11T19:14:24.980Z,LT9QVCXSARE9G,TbYeqnLrPWDsCti4yne6BWkoia4F,2024-05-11T19:14:24.834Z,NORMAL,2024-05-11T21:14:25.000Z,INITIAL,USD,USD,Hzy1,https://squareupsandbox.com/receipt/preview/Hzy1iLzWpA6Id7Gy35sziOPazGKZY,CANCEL,2024-05-18T19:14:24.710Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,pMd1PUYeeKnxaGvZIaPYOcKMKfFcFDgB2qjJINk5AtN6o
38,nrqLOyAPhrM4eQ2L9BpPSGSlYq5YY,2024-05-11T19:14:23.926Z,2024-05-11T19:14:25.495Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:24.049Z,2024-05-11T19:14:24.189Z,LT9QVCXSARE9G,nNUUXNjXCYC0pu9fExYJLhknph4F,2024-05-11T19:14:24.050Z,NORMAL,2024-05-11T21:14:25.000Z,INITIAL,USD,USD,nrqL,https://squareupsandbox.com/receipt/preview/nrqLOyAPhrM4eQ2L9BpPSGSlYq5YY,CANCEL,2024-05-18T19:14:23.926Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,iSH5S6es1FBEPWpLGFRotqn50GPh0o4Na3JHwUgqXfm6o
39,9CADU3YWRKeXreeQj1F4CKZ2CEFZY,2024-05-11T19:14:23.140Z,2024-05-11T19:14:24.787Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:23.263Z,2024-05-11T19:14:23.409Z,LT9QVCXSARE9G,5wnZyI3TuXCmTLHplhsbVBc3Ji4F,2024-05-11T19:14:23.263Z,NORMAL,2024-05-11T21:14:24.000Z,INITIAL,USD,USD,9CAD,https://squareupsandbox.com/receipt/preview/9CADU3YWRKeXreeQj1F4CKZ2CEFZY,CANCEL,2024-05-18T19:14:23.140Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,90RI8VhMmgKgPfYQS8TGIRrrWwu7qabavdSuFdk9BKp6o
40,5qvUiZ0zInqVFV3tabxDX0FAWj7YY,2024-05-11T19:14:22.366Z,2024-05-11T19:14:23.449Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:22.487Z,2024-05-11T19:14:22.636Z,LT9QVCXSARE9G,5g5W6Yv5NGx3FjEiGhtx3uo5na4F,2024-05-11T19:14:22.488Z,NORMAL,2024-05-11T21:14:23.000Z,INITIAL,USD,USD,5qvU,https://squareupsandbox.com/receipt/preview/5qvUiZ0zInqVFV3tabxDX0FAWj7YY,CANCEL,2024-05-18T19:14:22.366Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,ti2IYrRgcNbUep1dOPvwf0tUKaPUAWazb87PTn310db6o
41,lGIZtwZWaFHXytEoAgoPxTPPp1LZY,2024-05-11T19:14:21.538Z,2024-05-11T19:14:22.472Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:21.661Z,2024-05-11T19:14:21.811Z,LT9QVCXSARE9G,xoFD9N8eG8h2Kyiuii3pNSTqyZ4F,2024-05-11T19:14:21.661Z,NORMAL,2024-05-11T21:14:22.000Z,INITIAL,USD,USD,lGIZ,https://squareupsandbox.com/receipt/preview/lGIZtwZWaFHXytEoAgoPxTPPp1LZY,CANCEL,2024-05-18T19:14:21.538Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,KgntuEI8pv04LXsYwZM8U73kcG6FSHoA2ZIjHD0zBGe6o
42,nfO0yrEoDBl9MoxSNvUiTzZZeTWZY,2024-05-11T19:14:20.736Z,2024-05-11T19:14:22.717Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:20.860Z,2024-05-11T19:14:21.006Z,LT9QVCXSARE9G,PtM9vXL4lXspWmInBPqUPPIB7c4F,2024-05-11T19:14:20.860Z,NORMAL,2024-05-11T21:14:22.000Z,INITIAL,USD,USD,nfO0,https://squareupsandbox.com/receipt/preview/nfO0yrEoDBl9MoxSNvUiTzZZeTWZY,CANCEL,2024-05-18T19:14:20.736Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,ngTIXvSfJUsy4uNiTJccjGMOBTNaMvuKv3isjQuxG1A6o
43,5GTLiGIWah0acV4BC6E1Y8vr2FRZY,2024-05-11T19:14:19.948Z,2024-05-11T19:14:21.365Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:20.073Z,2024-05-11T19:14:20.218Z,LT9QVCXSARE9G,zNzz6fx7TgIraZbp9C1KOQx8wZ4F,2024-05-11T19:14:20.073Z,NORMAL,2024-05-11T21:14:21.000Z,INITIAL,USD,USD,5GTL,https://squareupsandbox.com/receipt/preview/5GTLiGIWah0acV4BC6E1Y8vr2FRZY,CANCEL,2024-05-18T19:14:19.948Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,Um0jHvxjuzrrowzuei4mZtRtnPGlOIZVl8TOZ9JgnfN6o
44,RqBkYHfhOvQmhJEVD0NCI3jb1cMZY,2024-05-11T19:14:19.150Z,2024-05-11T19:14:20.586Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:19.270Z,2024-05-11T19:14:19.420Z,LT9QVCXSARE9G,brKYWgVRClR0FDjtV27MWh1aPi4F,2024-05-11T19:14:19.270Z,NORMAL,2024-05-11T21:14:20.000Z,INITIAL,USD,USD,RqBk,https://squareupsandbox.com/receipt/preview/RqBkYHfhOvQmhJEVD0NCI3jb1cMZY,CANCEL,2024-05-18T19:14:19.150Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,Y83wjCPlhiXAvgVEnNnRd3EOl7Kn9lLLB7ij8w7ctmW6o
45,znlfEYszyfDbsCteYo0mCIX6NyQZY,2024-05-11T19:14:18.342Z,2024-05-11T19:14:19.538Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:18.462Z,2024-05-11T19:14:18.617Z,LT9QVCXSARE9G,x6ybaMxnsKQM0HiHKOUmEWoLEh4F,2024-05-11T19:14:18.463Z,NORMAL,2024-05-11T21:14:19.000Z,INITIAL,USD,USD,znlf,https://squareupsandbox.com/receipt/preview/znlfEYszyfDbsCteYo0mCIX6NyQZY,CANCEL,2024-05-18T19:14:18.342Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,9ADcRDRlnwomZnDOlygnktPpbA3xpkOJQ3YFmOEKObr6o
46,V2cF9gHuxqMf35RtjKEd2fcw96TZY,2024-05-11T19:14:17.542Z,2024-05-11T19:14:18.362Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:17.665Z,2024-05-11T19:14:17.817Z,LT9QVCXSARE9G,Jk5xBbPdeif8FsfrPABb5Gkdna4F,2024-05-11T19:14:17.665Z,NORMAL,2024-05-11T21:14:18.000Z,INITIAL,USD,USD,V2cF,https://squareupsandbox.com/receipt/preview/V2cF9gHuxqMf35RtjKEd2fcw96TZY,CANCEL,2024-05-18T19:14:17.542Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,Imi7HURV3oLHjEivVMmEy4GvBhnnWSQHICawkWjzuBG6o
47,tuQ6827fcoUAYGjQT0ihFWNxJhIZY,2024-05-11T19:14:16.760Z,2024-05-11T19:14:18.493Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:16.882Z,2024-05-11T19:14:17.031Z,LT9QVCXSARE9G,f1MbIspjZqrt0GLNL2sDb4EAog4F,2024-05-11T19:14:16.882Z,NORMAL,2024-05-11T21:14:18.000Z,INITIAL,USD,USD,tuQ6,https://squareupsandbox.com/receipt/preview/tuQ6827fcoUAYGjQT0ihFWNxJhIZY,CANCEL,2024-05-18T19:14:16.760Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,1Zs90s72jkaBsmX0rLMf8N0YsR2o3bVGtJJLNeZUDwX6o
48,hAGHqLdBFcmKSIXgha4oKIPZjuPZY,2024-05-11T19:14:15.974Z,2024-05-11T19:14:17.344Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:16.095Z,2024-05-11T19:14:16.248Z,LT9QVCXSARE9G,jLYo4pPYimvm892BMFFAKSZOxh4F,2024-05-11T19:14:16.095Z,NORMAL,2024-05-11T21:14:17.000Z,INITIAL,USD,USD,hAGH,https://squareupsandbox.com/receipt/preview/hAGHqLdBFcmKSIXgha4oKIPZjuPZY,CANCEL,2024-05-18T19:14:15.974Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,45Iw93b05sYEQYc8q465yeRQIwOpl8xUUNnY0PEL1TU6o
49,tUdNhpKfbZrRuhkk0iHPvi1yZsCZY,2024-05-11T19:14:15.163Z,2024-05-11T19:14:16.457Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:15.285Z,2024-05-11T19:14:15.431Z,LT9QVCXSARE9G,b3yjHUUINBMDOVghfMUypj5O9a4F,2024-05-11T19:14:15.285Z,NORMAL,2024-05-11T21:14:16.000Z,INITIAL,USD,USD,tUdN,https://squareupsandbox.com/receipt/preview/tUdNhpKfbZrRuhkk0iHPvi1yZsCZY,CANCEL,2024-05-18T19:14:15.163Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,NH3bV5sJOCmmbRI6VmNibakSNY1BnYmkNqiy2yh5V8S6o
50,7H5I9VD1HSyLrXkTKo4WX7gWw8ZZY,2024-05-11T19:14:14.379Z,2024-05-11T19:14:15.279Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T19:14:14.509Z,2024-05-11T19:14:14.651Z,LT9QVCXSARE9G,hSU2tfQs8ME97Kk2vzK21hLnHd4F,2024-05-11T19:14:14.509Z,NORMAL,2024-05-11T21:14:15.000Z,INITIAL,USD,USD,7H5I,https://squareupsandbox.com/receipt/preview/7H5I9VD1HSyLrXkTKo4WX7gWw8ZZY,CANCEL,2024-05-18T19:14:14.379Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,TcSDePShc4uOUHsZ7nldxd6Eo1QV3V2aifZ1FH1vdD16o
